shapeId,shapeType,shapeLabel,pointId,longitude,latitude,source
81,PATH,,3,73.13776855687561,33.66649861665015,
82,PATH,,0,72.97974435045955,33.710423827490516,
82,PATH,,1,73.0059227104449,33.72056182023286,
82,PATH,,2,73.00884095385311,33.7157071561696,
82,PATH,,3,73.01167336657284,33.71292273967824,
82,PATH,,4,73.01124421313045,33.70799624316377,
82,PATH,,5,73.01296082689998,33.70571139523232,
82,PATH,,6,72.99073067858455,33.69442906766678,
82,PATH,,7,72.97974435045955,33.710423827490516,
83,PATH,,0,73.11963520669457,33.7465946025681,
83,PATH,,1,73.12160931252953,33.74445352254245,
83,PATH,,2,73.14632855081078,33.7453099609669,
83,PATH,,3,73.15456829690453,33.73938608687533,
83,PATH,,4,73.15422497415062,33.736388307951614,
83,PATH,,5,73.15534077310082,33.73460386600153,
83,PATH,,6,73.16718540811058,33.73496075736066,
83,PATH,,7,73.17353687905785,33.73681656849704,
83,PATH,,8,73.16924534463402,33.737244826904686,
83,PATH,,9,73.16572628640648,33.74159866602924,
83,PATH,,10,73.17036114358422,33.75094796710988,
83,PATH,,11,73.15920315408226,33.75066250735349,
83,PATH,,12,73.15257451481638,33.75145897134738,
83,PATH,,13,73.14836881108103,33.75145897134738,
83,PATH,,14,73.14459226078806,33.75131624243857,
83,PATH,,15,73.14236066288767,33.75324306266111,
83,PATH,,16,73.13429257817087,33.752957610545586,
83,PATH,,17,73.12399289555368,33.74610647467512,
83,PATH,,18,73.11963520669457,33.7465946025681,
84,PATH,,0,73.10048413802794,33.72350805697571,
84,PATH,,1,73.1123287730377,33.72907611304747,
84,PATH,,2,73.10632062484434,33.737356143704986,
84,PATH,,3,73.1053764872711,33.74542126730127,
84,PATH,,4,73.09885335494688,33.74692001202,
84,PATH,,5,73.09138608504942,33.74542126730127,
84,PATH,,6,73.09207273055723,33.73571447699642,
84,PATH,,7,73.09370351363829,33.732359669082534,
84,PATH,,8,73.092931037442,33.72907611304747,
84,PATH,,9,73.09636426498106,33.72807674496788,
84,PATH,,10,73.10048413802794,33.72350805697571,
85,POLYGON,,0,73.10006909782841,33.72319299202657,
85,POLYGON,,1,73.11225705559208,33.7289752181126,
85,POLYGON,,2,73.1147461455579,33.726726620924445,
85,POLYGON,,3,73.11813645775273,33.72651246573861,
85,POLYGON,,4,73.12139802391484,33.72222924980631,
85,POLYGON,,5,73.1222563307996,33.7203731231916,
85,POLYGON,,6,73.12221341545536,33.71883821894473,
85,POLYGON,,7,73.11895184929325,33.719373653775584,
85,POLYGON,,8,73.11633401329472,33.72076576870708,
85,POLYGON,,9,73.10616307671025,33.71558984272214,
86,PATH,,0,73.10551230701452,33.74510177153422,
86,PATH,,1,73.10688559803015,33.742746539571364,
86,PATH,,2,73.11752860340124,33.74146184033215,
86,PATH,,3,73.11718528064733,33.73746487520553,
86,PATH,,4,73.11787192615515,33.73625147394384,
86,PATH,,5,73.11538283618933,33.73325358548724,
86,PATH,,6,73.12001769336706,33.72732887883948,
86,PATH,,7,73.11898772510534,33.725615634412804,
86,PATH,,8,73.118386910286,33.72682918608117,
86,PATH,,9,73.11503951343542,33.72690057093905,
86,PATH,,10,73.11203543933874,33.729042089066006,
86,PATH,,11,73.10611312183386,33.737750378890624,
86,PATH,,12,73.10551230701452,33.74510177153422,
87,POLYGON,,0,73.11756770265802,33.74154833424895,
87,POLYGON,,1,73.1216875757049,33.744260451784726,
87,POLYGON,,2,73.14606349123224,33.74547373975992,
87,POLYGON,,3,73.15438906801447,33.739407128250555,
87,POLYGON,,4,73.15395991457208,33.736337973114196,
87,POLYGON,,5,73.15559069765314,33.7340538794273,
87,POLYGON,,6,73.13730876100763,33.72384609278727,
87,POLYGON,,7,73.13404719484552,33.72099055054285,
87,POLYGON,,8,73.12889735353693,33.720490820883654,
87,POLYGON,,9,73.12443415773615,33.718206305395384,
87,POLYGON,,10,73.12220255983576,33.71863465668015,
87,POLYGON,,11,73.12211672914728,33.72034804044667,
87,POLYGON,,12,73.1191126550506,33.72570214430499,
87,POLYGON,,13,73.12014262331232,33.72748677137506,
87,POLYGON,,14,73.11550776613458,33.73334008768002,
87,POLYGON,,15,73.11782519472345,33.7361238419142,
87,POLYGON,,16,73.11731021059259,33.737765500789486,
88,POLYGON,,0,73.0916468347381,33.745188261780484,
88,POLYGON,,1,73.0985991205047,33.74690111540311,
88,POLYGON,,2,73.10537974489435,33.74540237035414,
88,POLYGON,,3,73.10632388246759,33.73762274909088,
88,POLYGON,,4,73.11198870790705,33.729199978449635,
88,POLYGON,,5,73.1000582422088,33.72341776750648,
88,POLYGON,,6,73.09662501466974,33.7279864603047,
88,POLYGON,,7,73.09302012575372,33.729057212499704,
88,POLYGON,,8,73.09387843263849,33.7324835297451,
88,POLYGON,,9,73.09190432680353,33.73598108748393,
89,POLYGON,,0,73.10537974489435,33.745188261780484,
89,POLYGON,,1,73.10683886659845,33.742690288926916,
89,POLYGON,,2,73.11773936403497,33.74154833424895,
89,POLYGON,,3,73.11713854921564,33.73769412496987,
89,POLYGON,,4,73.11791102541193,33.7361238419142,
89,POLYGON,,5,73.11542193544611,33.7332687081787,
89,POLYGON,,6,73.12005679262384,33.72727261808604,
89,POLYGON,,7,73.11894099367365,33.725844915836205,
89,POLYGON,,8,73.11834017885431,33.726987079536066,
89,POLYGON,,9,73.11464945924982,33.726772925000134,
89,POLYGON,,10,73.11198870790705,33.728914446312245,
89,POLYGON,,11,73.10615222109064,33.73755137315249,
90,POLYGON,,0,72.98034213103179,33.70970207086409,
90,POLYGON,,1,73.00574801482085,33.72112517180762,
90,POLYGON,,2,73.00900958098296,33.71484265435643,
90,POLYGON,,3,73.01227114714507,33.71284357512111,
90,POLYGON,,4,73.0110695175064,33.70798847464939,
90,POLYGON,,5,73.01295779265288,33.70570362651128,
90,POLYGON,,6,72.99098513640288,33.69442129792542,
91,POLYGON,,0,73.05711468419953,33.732106726101115,
91,POLYGON,,1,73.05453976354524,33.73489052035061,
91,POLYGON,,2,73.04904659948274,33.73831660466825,
91,POLYGON,,3,73.04724415502473,33.74217078597979,
91,POLYGON,,4,73.0469866629593,33.74466877396328,
91,POLYGON,,5,73.05917462072297,33.747594895928174,
91,POLYGON,,6,73.06114872655793,33.746952585024864,
91,POLYGON,,7,73.07254447976037,33.74602684465293,
92,POLYGON,,0,73.05718078652306,33.7320373964452,
92,POLYGON,,1,73.06104316750451,33.73303671840044,
92,POLYGON,,2,73.06207313576623,33.73160911204447,
92,POLYGON,,3,73.08318748513146,33.742030092244484,
92,POLYGON,,4,73.0768360141842,33.74624095113305,
92,POLYGON,,5,73.07245864907189,33.74581273763825,
93,POLYGON,,0,73.01855791508582,33.72304570850646,
93,POLYGON,,1,73.01821459233192,33.7299700685153,
93,POLYGON,,2,73.03718317448524,33.732753932083774,
93,POLYGON,,3,73.04035890995887,33.732753932083774,
93,POLYGON,,4,73.04138887822059,33.728256876814314,
94,POLYGON,,0,72.97660590835198,33.71085883410542,
94,POLYGON,,1,72.97300101943597,33.71557098391767,
94,POLYGON,,2,72.97094108291253,33.71856949006832,
94,POLYGON,,3,72.97420264907464,33.723995092132995,
94,POLYGON,,4,72.97815086074456,33.72528005292028,
94,POLYGON,,5,72.98106910415277,33.72299566488788,
94,POLYGON,,6,72.98982383437738,33.72870652097118,
94,POLYGON,,7,72.99360038467034,33.72599391171208,
94,POLYGON,,8,72.99737693496331,33.72271011210905,
94,POLYGON,,9,72.99548865981683,33.71871227346334,
94,POLYGON,,10,72.99428703017816,33.71628492345212,
94,POLYGON,,11,72.97952415176019,33.710287646859996,
95,POLYGON,,0,72.95514823623284,33.7104304440275,
95,POLYGON,,1,72.97025443740472,33.71885505662091,
95,POLYGON,,2,72.97660590835198,33.710716037650236,
95,POLYGON,,3,72.97969581313714,33.7104304440275,
95,POLYGON,,4,72.96218635268792,33.70157657065631,
96,POLYGON,,0,72.99018576888582,33.72823686177812,
96,POLYGON,,1,73.01825240401766,33.729950053878696,
96,POLYGON,,2,73.01868155746004,33.722811527834835,
96,POLYGON,,3,73.00632193831942,33.72074124422527,
96,POLYGON,,4,72.99447730330965,33.7161007720045,
96,POLYGON,,5,72.99748137740633,33.72274013957603,
97,POLYGON,,0,73.2104549412559,33.72878467168365,
97,POLYGON,,1,73.22899436996684,33.74106171423404,
97,POLYGON,,2,73.21543312118754,33.75347972542298,
97,POLYGON,,3,73.20908165024028,33.75619146563523,
97,POLYGON,,4,73.19380378769145,33.74691410445423,
97,POLYGON,,5,73.19380378769145,33.73706473046372,
97,POLYGON,,6,73.20530509994731,33.726072064894694,
98,POLYGON,,0,73.19328880356059,33.74634315713421,
98,POLYGON,,1,73.17337608383403,33.73649371757979,
98,POLYGON,,2,73.17938423202739,33.726072064894694,
98,POLYGON,,3,73.18865394638286,33.71093700106717,
98,POLYGON,,4,73.20599174545512,33.72635760648894,
98,POLYGON,,5,73.19346046493754,33.736779224496836,
99,POLYGON,,0,73.1555233006309,33.733638596152964,
99,POLYGON,,1,73.16702461288676,33.73520892469536,
99,POLYGON,,2,73.17406272934184,33.73649371757979,
99,POLYGON,,3,73.18899726913676,33.711079797154945,
99,POLYGON,,4,73.1665096287559,33.70651020457618,
99,POLYGON,,5,73.14299202011333,33.7007978719565,
99,POLYGON,,6,73.14179039047465,33.70336846864435,
99,POLYGON,,7,73.13955879257426,33.70736702170468,
99,POLYGON,,8,73.1474552159141,33.71236495125981,
99,POLYGON,,9,73.14436531112895,33.71793373012364,
99,POLYGON,,10,73.13681221054301,33.71964712787923,
99,POLYGON,,11,73.1390438084434,33.72278826828174,
99,POLYGON,,12,73.13887214706645,33.72521543441209,
100,POLYGON,,0,73.09724286188194,33.651610740426,
100,POLYGON,,1,73.14050152887413,33.59271796231265,
100,POLYGON,,2,73.17826703180381,33.610447207284594,
100,POLYGON,,3,73.1720872222335,33.625314085636525,
100,POLYGON,,4,73.188566714421,33.6344616589791,
100,POLYGON,,5,73.20229962457725,33.6344616589791,
100,POLYGON,,6,73.20092633356163,33.64360826083198,
100,POLYGON,,7,73.1611008941085,33.64932439359771,
100,POLYGON,,8,73.14874127496788,33.6647560560204,
100,POLYGON,,9,73.133635073796,33.665327545925074,
100,POLYGON,,10,73.13088849176475,33.656183251880606,
100,POLYGON,,11,73.1363145472554,33.65592453447693,
100,POLYGON,,12,73.13648620863235,33.65170924655582,
100,POLYGON,,13,73.1311647059468,33.65035173700483,
100,POLYGON,,14,73.12429825086868,33.652280823119234,
100,POLYGON,,15,73.12086502332961,33.657710611147984,
100,POLYGON,,16,73.11365524549758,33.6576391687929,
100,POLYGON,,17,73.10696045179641,33.660211056206315,
100,POLYGON,,18,73.10352722425735,33.6593537689434,
100,POLYGON,,19,73.09494415540969,33.65420986599631,
101,POLYGON,,0,73.07291961533461,33.52445971917171,
101,POLYGON,,1,73.16802001816664,33.557367726313274,
101,POLYGON,,2,73.1817529283229,33.53562122997755,
101,POLYGON,,3,73.17831970078383,33.51301051922741,
101,POLYGON,,4,73.16115356308852,33.52016644677641,
101,POLYGON,,5,73.12235809189711,33.49583387831065,
102,POLYGON,,0,73.14181174027146,33.70028685776975,
102,POLYGON,,1,73.15331305252732,33.70292887453905,
102,POLYGON,,2,73.15580214249314,33.69050354774617,
102,POLYGON,,3,73.1537422059697,33.6888609850422,
102,POLYGON,,4,73.14945067154588,33.68243326401827,
102,POLYGON,,5,73.14069594132127,33.6782192749749,
102,POLYGON,,6,73.13374365555467,33.68593286062661,
102,POLYGON,,7,73.12490309464158,33.68843248526099,
102,POLYGON,,8,73.12438811051072,33.69178900970374,
102,POLYGON,,9,73.12215651261033,33.69400281578043,
102,POLYGON,,10,73.12305773483934,33.694609817161336,
102,POLYGON,,11,73.12541807877244,33.69400281578043,
102,POLYGON,,12,73.12928045975389,33.694859757660126,
102,POLYGON,,13,73.13026751267137,33.696430795576894,
102,POLYGON,,14,73.1317695497197,33.69650220570881,
102,POLYGON,,15,73.13284243332566,33.69503828614271,
102,POLYGON,,16,73.13670481430711,33.6954310474988,
102,POLYGON,,17,73.1418546556157,33.69921574674288,
103,POLYGON,,0,73.14091576871836,33.678219296137705,
103,POLYGON,,1,73.14383401212656,33.67407652932188,
103,POLYGON,,2,73.17001237211191,33.68800400450385,
103,POLYGON,,3,73.16649331388437,33.69328195222073,
103,POLYGON,,4,73.1627167635914,33.70534986423993,
103,POLYGON,,5,73.15336121854746,33.702850731700714,
103,POLYGON,,6,73.1557644778248,33.69049680872925,
103,POLYGON,,7,73.15353287992441,33.68856857959065,
103,POLYGON,,8,73.14949883756601,33.68206941463531,
104,POLYGON,,0,73.1627167635914,33.70549266961744,
104,POLYGON,,1,73.18898095426523,33.710919098025876,
104,POLYGON,,2,73.19636239347422,33.71370357948829,
104,POLYGON,,3,73.19404496488535,33.70899132719938,
104,POLYGON,,4,73.19370164213144,33.70534986423993,
104,POLYGON,,5,73.19061173734629,33.7025651119237,
104,POLYGON,,6,73.17009820280039,33.68785440967211,
104,POLYGON,,7,73.16632165250742,33.69321053941262,
105,POLYGON,,0,73.18923844633066,33.710919098025876,
105,POLYGON,,1,73.20588959989512,33.72633970666311,
105,POLYGON,,2,73.21927918729746,33.73419172985111,
105,POLYGON,,3,73.21790589628183,33.72776740068209,
105,POLYGON,,4,73.21309937772715,33.72391257232538,
105,POLYGON,,5,73.2103527956959,33.72020035175913,
106,POLYGON,,0,73.13361152940037,33.664187484800635,
106,POLYGON,,1,73.13292488389256,33.66975938624792,
106,POLYGON,,2,73.14150795274021,33.676330908642015,
106,POLYGON,,3,73.14391121201756,33.673759503160646,
106,POLYGON,,4,73.16502556138279,33.68533022227304,
106,POLYGON,,5,73.1708620481992,33.678473687805315,
106,POLYGON,,6,73.16725715928318,33.67590234640151,
106,POLYGON,,7,73.17034706406834,33.67304521021443,
106,POLYGON,,8,73.16519722275974,33.66633056653138,
106,POLYGON,,9,73.1602190428281,33.665044723899676,
106,POLYGON,,10,73.16056236558201,33.66175859429821,
106,POLYGON,,11,73.16433891587498,33.66047268332976,
106,POLYGON,,12,73.1624506407285,33.65761503459202,
106,POLYGON,,13,73.15627083115818,33.654614401276916,
106,POLYGON,,14,73.14940437608006,33.664187484800635,
107,POLYGON,,0,73.19094642930271,33.7023263553687,
107,POLYGON,,1,73.19712623887303,33.69275751748531,
107,POLYGON,,2,73.20519432358982,33.688758284434556,
107,POLYGON,,3,73.18562492661717,33.676902321640114,
107,POLYGON,,4,73.16983207993748,33.67290235091326,
107,POLYGON,,5,73.16760048203709,33.67590234640151,
107,POLYGON,,6,73.17137703233006,33.6786165378509,
107,POLYGON,,7,73.16485390000584,33.684901704889775,
108,POLYGON,,0,73.19661125474217,33.71429962113911,
108,POLYGON,,1,73.21051582627537,33.720296617518926,
108,POLYGON,,2,73.21343406968357,33.724151608270105,
108,POLYGON,,3,73.21789726548435,33.727292583838434,
108,POLYGON,,4,73.22665199570896,33.72015383675896,
108,POLYGON,,5,73.23540672593357,33.71572751541437,
108,POLYGON,,6,73.21944221787693,33.70087625433366,
108,POLYGON,,7,73.21085914902928,33.69444943195561,
108,POLYGON,,8,73.20502266221287,33.688879130385395,
108,POLYGON,,9,73.1954096251035,33.69287835781276,
108,POLYGON,,10,73.19077476792576,33.702161561120136,
108,POLYGON,,11,73.19403633408787,33.70558895186699,
109,POLYGON,,0,73.19513169966855,33.68281624769428,
109,POLYGON,,1,73.19444505416074,33.68053073012902,
109,POLYGON,,2,73.20294229231992,33.68053073012902,
109,POLYGON,,3,73.20551721297421,33.67167377569484,
109,POLYGON,,4,73.21899263106503,33.67867370236865,
109,POLYGON,,5,73.22397081099668,33.683887563136864,
109,POLYGON,,6,73.22671739302793,33.68960102000866,
109,POLYGON,,7,73.23761789046445,33.700955387968996,
109,POLYGON,,8,73.24774591170468,33.70623929913023,
109,POLYGON,,9,73.23538629256406,33.71573524128293,
109,POLYGON,,10,73.21907846175351,33.700384134861864,
109,POLYGON,,11,73.20534555159726,33.68874402568895,
110,POLYGON,,0,73.20457307540097,33.67194216072482,
110,POLYGON,,1,73.21264116011777,33.66179843056016,
110,POLYGON,,2,73.21710435591855,33.66022675971645,
110,POLYGON,,3,73.21504441939511,33.65065323552573,
110,POLYGON,,4,73.2085212870709,33.64465137881077,
110,POLYGON,,5,73.20028154097714,33.64765235947654,
110,POLYGON,,6,73.19633332930722,33.64565171732314,
110,POLYGON,,7,73.18706361495175,33.64536590750569,
110,POLYGON,,8,73.16079942427793,33.64893846202235,
110,POLYGON,,9,73.156851212608,33.65436846092048,
110,POLYGON,,10,73.16165773116269,33.65751198791041,
110,POLYGON,,11,73.16440431319394,33.66151267436038,
110,POLYGON,,12,73.16045610152402,33.66265569346484,
110,POLYGON,,13,73.16011277877011,33.66522743092651,
110,POLYGON,,14,73.1652626200787,33.66708474905794,
110,POLYGON,,15,73.17092744551816,33.672942182014665,
110,POLYGON,,16,73.18569032393613,33.676656444996745,
110,POLYGON,,17,73.19324342452207,33.681370470820475,
111,POLYGON,,0,73.19381664392289,33.6808669313474,
111,POLYGON,,1,73.20342968103226,33.6808669313474,
111,POLYGON,,2,73.20531795617875,33.6712957040671,
112,POLYGON,,0,73.20566127893265,33.6712957040671,
112,POLYGON,,1,73.22265575525101,33.682295381359964,
112,POLYGON,,2,73.22711895105179,33.689151611026276,
112,POLYGON,,3,73.23741863366898,33.70143432142017,
112,POLYGON,,4,73.24874828454789,33.70657539978179,
112,POLYGON,,5,73.26402614709671,33.695578829644084,
112,POLYGON,,6,73.27569912072953,33.69015143216031,
112,POLYGON,,7,73.27089260217484,33.67929560892078,
112,POLYGON,,8,73.27123592492875,33.66815268068839,
112,POLYGON,,9,73.26797435876664,33.66058038002242,
112,POLYGON,,10,73.2384486019307,33.654436325601246,
112,POLYGON,,11,73.23450039026078,33.646719914976906,
112,POLYGON,,12,73.22179744836625,33.639431558666885,
112,POLYGON,,13,73.21493099328812,33.634429388526996,
112,POLYGON,,14,73.20222805139359,33.633571844472144,
112,POLYGON,,15,73.19982479211625,33.643290177098905,
112,POLYGON,,16,73.19089840051468,33.645147968743814,
112,POLYGON,,17,73.20102642175492,33.64729152467231,
112,POLYGON,,18,73.20806453821,33.64457634481525,
112,POLYGON,,19,73.21578930017289,33.65072110313607,
112,POLYGON,,20,73.21733425256546,33.66029461977712,
112,POLYGON,,21,73.21201274987992,33.66186628938126,
113,POLYGON,,0,73.14173294610674,33.591608887004384,
113,POLYGON,,1,73.17091538018877,33.555566793997464,
113,POLYGON,,2,73.17743851251299,33.54469400326825,
113,POLYGON,,3,73.22742142242701,33.55806272220127,
113,POLYGON,,4,73.20888199371608,33.602682757524505,
113,POLYGON,,5,73.20201553863795,33.61240457460021,
113,POLYGON,,6,73.1772963003567,33.61068903948448,
114,POLYGON,,0,73.17798294586451,33.61126088831665,
114,POLYGON,,1,73.17214645904811,33.62469824372376,
114,POLYGON,,2,73.18862595123561,33.63384588246152,
114,POLYGON,,3,73.20407547516139,33.634417577627794,
114,POLYGON,,4,73.21609177154811,33.63527511326175,
114,POLYGON,,5,73.23463120025905,33.6461364921941,
114,POLYGON,,6,73.24218430084498,33.6312732072526,
114,POLYGON,,7,73.25008072418483,33.62469824372376,
114,POLYGON,,8,73.2322279409817,33.608973470226694,
114,POLYGON,,9,73.20922531646998,33.60182489750371,
114,POLYGON,,10,73.20235886139186,33.61240457460021,
115,POLYGON,,0,73.2102552847317,33.60182489750371,
115,POLYGON,,1,73.2322279409817,33.60868753869777,
115,POLYGON,,2,73.25282730621608,33.60868753869777,
115,POLYGON,,3,73.25694717926295,33.59238787402802,
115,POLYGON,,4,73.26381363434108,33.576085128865685,
115,POLYGON,,5,73.25626053375514,33.56721743060763,
116,POLYGON,,0,73.22707809967311,33.55834882152833,
116,POLYGON,,1,73.2099119619778,33.600967028948524,
116,POLYGON,,2,73.25626053375514,33.56635921792113,
117,POLYGON,,0,73.23428787750514,33.60925940080726,
117,POLYGON,,1,73.25008072418483,33.62526999960375,
117,POLYGON,,2,73.2428709463528,33.631559063848336,
117,POLYGON,,3,73.23428787750514,33.645564874829205,
117,POLYGON,,4,73.2377211050442,33.65413873675765,
117,POLYGON,,5,73.26724686188014,33.66071145249706,
117,POLYGON,,6,73.27685989898951,33.656424955696,
117,POLYGON,,7,73.28509964508326,33.6415634470028,
117,POLYGON,,8,73.28200974029811,33.63584679894076,
117,POLYGON,,9,73.26896347564967,33.634989268999156,
117,POLYGON,,10,73.24905075592311,33.62526999960375,
117,POLYGON,,11,73.2432142691067,33.631559063848336,
117,POLYGON,,12,73.23428787750514,33.6461364921941,
117,POLYGON,,13,73.2377211050442,33.65442451744646,
118,POLYGON,,0,73.23394455475123,33.60954533043946,
118,POLYGON,,1,73.25008072418483,33.626413499980636,
118,POLYGON,,2,73.26930679840358,33.63584679894076,
118,POLYGON,,3,73.28200974029811,33.63584679894076,
118,POLYGON,,4,73.28578629059108,33.642420911478624,
118,POLYGON,,5,73.29299606842311,33.63641848082479,
118,POLYGON,,6,73.30054916900905,33.60382655760964,
118,POLYGON,,7,73.28853287262233,33.58609595141337,
118,POLYGON,,8,73.27754654449733,33.58781197581636,
118,POLYGON,,9,73.26415695709498,33.576657207151015,
118,POLYGON,,10,73.25282730621608,33.60697192960868,
119,POLYGON,,0,73.20929477397802,33.75648090805982,
119,POLYGON,,1,73.25358340923192,33.77931313523537,
119,POLYGON,,2,73.30370853130223,33.74049472977663,
119,POLYGON,,3,73.25530002300145,33.72050781668762,
119,POLYGON,,4,73.2357306260288,33.715367572367796,
119,POLYGON,,5,73.21822116557958,33.727360997022124,
119,POLYGON,,6,73.22096774761083,33.73507017081778,
119,POLYGON,,7,73.22817752544286,33.74135120773049,
120,POLYGON,,0,73.2357306260288,33.71508199421525,
120,POLYGON,,1,73.25598666850927,33.7210789359476,
120,POLYGON,,2,73.30576846782567,33.74135120773049,
120,POLYGON,,3,73.34387729350927,33.71422525405856,
120,POLYGON,,4,73.36276004497411,33.72079337679257,
120,POLYGON,,5,73.38267276470067,33.71422525405856,
120,POLYGON,,6,73.37065646831395,33.70194437248941,
120,POLYGON,,7,73.30782840434911,33.660804914973795,
120,POLYGON,,8,73.29546878520848,33.640799458190195,
120,POLYGON,,9,73.28482577983739,33.64222857358647,
120,POLYGON,,10,73.27727267925145,33.658518812403344,
120,POLYGON,,11,73.26834628764989,33.661947943481096,
120,POLYGON,,12,73.27212283794286,33.66852006269432,
120,POLYGON,,13,73.27074954692723,33.681662794704565,
120,POLYGON,,14,73.27486941997411,33.69023305940543,
120,POLYGON,,15,73.24946353618505,33.70679981462863,
121,POLYGON,,0,73.25194689279124,33.77920124207872,
121,POLYGON,,1,73.22722765450999,33.78662041561133,
121,POLYGON,,2,73.19289537911936,33.78376696339125,
121,POLYGON,,3,73.16336962228343,33.778059773721296,
121,POLYGON,,4,73.13109728341624,33.791185741391686,
121,POLYGON,,5,73.10431810861155,33.79575082374659,
121,POLYGON,,6,73.05556627755686,33.776347542664226,
121,POLYGON,,7,73.0246672297053,33.767215065702004,
121,POLYGON,,8,72.9642424250178,33.74894719181009,
121,POLYGON,,9,72.89214464669749,33.73524373192533,
121,POLYGON,,10,72.86605211740061,33.7243936070109,
121,POLYGON,,11,72.84476610665843,33.7249647004175,
121,POLYGON,,12,72.8159269953303,33.71754018975218,
121,POLYGON,,13,72.81455370431468,33.70783024541105,
121,POLYGON,,14,72.84957262521311,33.676408198489426,
121,POLYGON,,15,72.90999742990061,33.69926173571214,
121,POLYGON,,16,72.95587608053611,33.71206152511695,
121,POLYGON,,17,72.9716689272158,33.71948650957762,
122,POLYGON,,0,73.10213307018076,33.74732448177431,
122,POLYGON,,1,73.10556629771982,33.745468897965935,
122,POLYGON,,2,73.10728291148935,33.74261407524983,
122,POLYGON,,3,73.11792591686044,33.74204309930391,
122,POLYGON,,4,73.12170246715341,33.74389875723122,
122,POLYGON,,5,73.11947086925302,33.74661080044551,
122,POLYGON,,6,73.12444904918466,33.74589711317751,
122,POLYGON,,7,73.1349203931788,33.752890992299434,
122,POLYGON,,8,73.14281681651865,33.753176444636765,
122,POLYGON,,9,73.1444475995997,33.751035528942154,
122,POLYGON,,10,73.15457562083994,33.7514637163576,
122,POLYGON,,11,73.1620428907374,33.750750069477256,
122,POLYGON,,12,73.17071179027353,33.75110689365987,
122,POLYGON,,13,73.16564777965341,33.74161486485018,
122,POLYGON,,14,73.16908100719247,33.737046897651645,
122,POLYGON,,15,73.17388752574716,33.736618638255976,
122,POLYGON,,16,73.19105366344247,33.74525478955837,
122,POLYGON,,17,73.25225094432626,33.77907728726582,
122,POLYGON,,18,73.14496258373056,33.75581683370346,
123,POLYGON,,0,73.1164296898781,33.748543249348366,
123,POLYGON,,1,73.12140786980974,33.74454661420915,
123,POLYGON,,2,73.1464704308449,33.7459740052827,
123,POLYGON,,3,73.1545385155617,33.739407809648064,
123,POLYGON,,4,73.1545385155617,33.73641003148344,
123,POLYGON,,5,73.15591180657732,33.73355490727172,
123,POLYGON,,6,73.17324960564959,33.73619590046328,
123,POLYGON,,7,73.16895807122576,33.73698104492438,
123,POLYGON,,8,73.1658681664406,33.74169176079449,
123,POLYGON,,9,73.17058885430681,33.751041051726915,
123,POLYGON,,10,73.15925920342791,33.75068422727032,
123,POLYGON,,11,73.15273607110369,33.751611967768945,
123,POLYGON,,12,73.14458215569842,33.751041051726915,
123,POLYGON,,13,73.14286554192888,33.75303924124298,
123,POLYGON,,14,73.13462579583513,33.75296787813353,
123,POLYGON,,15,73.12458360528338,33.746188111894746,
124,POLYGON,,0,72.81525482984175,33.7067641487483,
124,POLYGON,,1,72.80547013135542,33.702194326552444,
124,POLYGON,,2,72.78899063916792,33.703336804893816,
124,POLYGON,,3,72.80289521070112,33.68491248888362,
124,POLYGON,,4,72.81714310498823,33.665341254816234,
124,POLYGON,,5,72.84993042798628,33.67562742221311,
125,POLYGON,,0,72.87496079880056,33.6847273439657,
125,POLYGON,,1,72.89109083363016,33.68258982540414,
125,POLYGON,,2,72.88559766956766,33.67630448934672,
125,POLYGON,,3,72.88834425159891,33.67444737030805,
125,POLYGON,,4,72.89435239979227,33.67473308353992,
125,POLYGON,,5,72.9019055003782,33.678732969110015,
125,POLYGON,,6,72.90860029407938,33.678732969110015,
125,POLYGON,,7,72.92198988148172,33.68458960869803,
125,POLYGON,,8,72.9096302623411,33.69858678908279,
125,POLYGON,,9,72.87907453724344,33.68758919641098,
126,POLYGON,,0,72.9067120189329,33.67837584403469,
126,POLYGON,,1,72.90877195545633,33.675375934840815,
126,POLYGON,,2,72.91151853748758,33.67416165612691,
126,POLYGON,,3,72.91306348988016,33.67094730617937,
126,POLYGON,,4,72.91303871185089,33.66824980992544,
127,POLYGON,,0,72.90660141021515,33.67853562947722,
127,POLYGON,,1,72.90874717742706,33.67860705447823,
127,POLYGON,,2,72.92265174896026,33.684820802430934,
127,POLYGON,,3,72.93758628875518,33.68774896472963,
127,POLYGON,,4,72.94771430999542,33.67232142726949,
127,POLYGON,,5,72.93303726226593,33.66646395203663,
127,POLYGON,,6,72.918102722471,33.66189198689245,
127,POLYGON,,7,72.91286705047393,33.66810694265879,
128,POLYGON,,0,72.91813347115101,33.66188453012026,
128,POLYGON,,1,72.91015121712269,33.64881022557437,
128,POLYGON,,2,72.91942093147816,33.644594589219146,
128,POLYGON,,3,72.92542907967152,33.63959271900811,
128,POLYGON,,4,72.96010467781605,33.65824107112711,
128,POLYGON,,5,72.9558989740807,33.66302754428443,
128,POLYGON,,6,72.9536673761803,33.663884794941836,
128,POLYGON,,7,72.94791672005238,33.67231397140135,
129,POLYGON,,0,72.87071626613609,33.58890029453684,
129,POLYGON,,1,72.89114396999351,33.56501618890162,
129,POLYGON,,2,72.92959611843101,33.58503924033841,
